rebalance_date,rank,symbol,trailing_90d_median_yahoo_dollar_volume,valid_volume_obs_90d
2022-11-01,28,WAVES-USD,96807136.0,90
2022-11-01,29,AXS-USD,96559532.5,90
2022-11-01,30,ALGO-USD,85494933.0,90
2022-11-01,31,XMR-USD,85192528.5,90
2022-11-01,32,CRV-USD,84915506.0,90
2022-11-01,33,FTT-USD,79071427.0,90
2022-11-01,34,DASH-USD,74836502.0,90
2022-11-01,35,ZIL-USD,69692185.5,90
2022-11-01,36,VET-USD,66324908.0,90
2022-11-01,37,ZEC-USD,64782451.5,90
2022-11-01,38,BSV-USD,64214508.0,90
2022-11-01,39,SNX-USD,59813651.0,90
2022-11-01,40,COMP5692-USD,52977915.5,90
2022-11-01,41,SUSHI-USD,52643256.5,90
2022-11-01,42,MKR-USD,52186346.0,90
2022-11-01,43,RUNE-USD,51066635.0,90
2022-11-01,44,YFI-USD,46662753.5,90
2022-11-01,45,LRC-USD,46639054.5,90
2022-11-01,46,EGLD-USD,46278803.5,90
2022-11-01,47,QTUM-USD,43312076.0,90
2022-11-01,48,CAKE-USD,43179004.5,90
2022-11-01,49,QNT-USD,42496911.0,90
2022-11-01,50,ENJ-USD,40925186.0,90
2022-12-01,1,BTC-USD,33091333100.0,90
2022-12-01,2,ETH-USD,12281255819.5,90
2022-12-01,3,XRP-USD,1442049830.5,90
2022-12-01,4,BNB-USD,872501648.0,90
2022-12-01,5,SOL-USD,761584310.5,90
2022-12-01,6,LTC-USD,533479299.5,90
2022-12-01,7,ADA-USD,527324528.5,90
2022-12-01,8,LINK-USD,412658601.0,90
2022-12-01,9,ETC-USD,411537123.0,90
2022-12-01,10,DOGE-USD,385796705.0,90
2022-12-01,11,CHZ-USD,356381871.5,90
2022-12-01,12,TRX-USD,352633963.5,90
2022-12-01,13,LUNC-USD,343417249.5,90
2022-12-01,14,ATOM-USD,268147995.0,90
2022-12-01,15,DOT-USD,253223752.5,90
2022-12-01,16,SHIB-USD,248704640.5,90
2022-12-01,17,BCH-USD,237027984.5,90
2022-12-01,18,AVAX-USD,213792115.5,90
2022-12-01,19,EOS-USD,202205486.0,90
2022-12-01,20,NEAR-USD,177007586.5,90
2022-12-01,21,SAND-USD,174287553.0,90
2022-12-01,22,FIL-USD,154566060.5,90
2022-12-01,23,UNI7083-USD,130486264.0,90
2022-12-01,24,MANA-USD,116996676.0,90
2022-12-01,25,AAVE-USD,115165121.5,90
2022-12-01,26,ALGO-USD,105655099.5,90
2022-12-01,27,XLM-USD,104365600.5,90
2022-12-01,28,GALA-USD,103364962.5,90
2022-12-01,29,XMR-USD,78860170.0,90
2022-12-01,30,WAVES-USD,78799276.5,90
2022-12-01,31,AXS-USD,76565511.5,90
2022-12-01,32,FTT-USD,69450096.5,90
2022-12-01,33,SUSHI-USD,67402856.0,90
2022-12-01,34,DASH-USD,66583724.5,90
2022-12-01,35,BSV-USD,63721061.0,90
2022-12-01,36,CRV-USD,63076961.5,90
2022-12-01,37,VET-USD,58419512.0,90
2022-12-01,38,ZEC-USD,54448779.0,90
2022-12-01,39,QNT-USD,50186822.5,90
2022-12-01,40,XT-USD,48532573.5,90
2022-12-01,41,REEF-USD,48427980.5,90
2022-12-01,42,SNX-USD,47839024.0,90
2022-12-01,43,ZIL-USD,46655258.5,90
2022-12-01,44,EGLD-USD,43120336.5,90
2022-12-01,45,CAKE-USD,41385796.0,90
2022-12-01,46,WEMIX-USD,40321938.0,90
2022-12-01,47,LRC-USD,39225447.5,90
2022-12-01,48,QTUM-USD,38565170.0,90
2022-12-01,49,HBAR-USD,36505094.5,90
2022-12-01,50,MKR-USD,35213054.0,90
2023-01-01,1,BTC-USD,25831759442.0,90
2023-01-01,2,ETH-USD,8910997557.5,90
2023-01-01,3,XRP-USD,1093493417.0,90
2023-01-01,4,BNB-USD,797497556.5,90
2023-01-01,5,SOL-USD,538621885.0,90
2023-01-01,6,DOGE-USD,532196264.0,90
2023-01-01,7,LTC-USD,500397909.0,90
2023-01-01,8,ADA-USD,319035971.0,90
2023-01-01,9,TRX-USD,295309594.5,90
2023-01-01,10,LINK-USD,293551155.5,90
2023-01-01,11,ETC-USD,243419919.0,90
2023-01-01,12,CHZ-USD,210654697.5,90
2023-01-01,13,DOT-USD,194808363.0,90
2023-01-01,14,BCH-USD,186233515.5,90
2023-01-01,15,SHIB-USD,163186678.0,90
2023-01-01,16,AVAX-USD,161854495.5,90
2023-01-01,17,LUNC-USD,144117473.0,90
2023-01-01,18,ATOM-USD,143293493.0,90
2023-01-01,19,EOS-USD,137115902.0,90
2023-01-01,20,SAND-USD,118951871.0,90
2023-01-01,21,NEAR-USD,110224324.0,90
2023-01-01,22,FIL-USD,107716133.0,90
2023-01-01,23,UNI7083-USD,94427318.5,90
2023-01-01,24,MANA-USD,82618252.0,90
2023-01-01,25,AAVE-USD,80271670.0,90
2023-01-01,26,WAVES-USD,74605098.0,90
2023-01-01,27,XMR-USD,71813306.5,90
2023-01-01,28,GALA-USD,70478605.5,90
2023-01-01,29,XLM-USD,70427328.5,90
2023-01-01,30,ALGO-USD,69888598.5,90
2023-01-01,31,SUSHI-USD,67402856.0,90
2023-01-01,32,DASH-USD,66018307.5,90
2023-01-01,33,BSV-USD,58101970.5,90
2023-01-01,34,AXS-USD,57986417.0,90
2023-01-01,35,ZEC-USD,45344964.0,90
2023-01-01,36,CRV-USD,45006843.5,90
2023-01-01,37,QNT-USD,44042942.0,90
2023-01-01,38,WEMIX-USD,43353726.0,90
2023-01-01,39,VET-USD,39107625.5,90
2023-01-01,40,TWT-USD,37991438.0,90
2023-01-01,41,FTT-USD,34994917.5,90
2023-01-01,42,QTUM-USD,34262853.5,90
2023-01-01,43,EGLD-USD,32625060.0,90
2023-01-01,44,CAKE-USD,30874506.0,90
2023-01-01,45,ZIL-USD,30536206.5,90
2023-01-01,46,XT-USD,30078582.5,90
2023-01-01,47,SNX-USD,28334901.0,90
2023-01-01,48,RUNE-USD,28144400.5,90
2023-01-01,49,REEF-USD,27977005.5,90
2023-01-01,50,JST-USD,27843158.5,90
2023-02-01,1,BTC-USD,22465591724.5,90
2023-02-01,2,ETH-USD,6816274887.5,90
2023-02-01,3,XRP-USD,932116489.0,90
2023-02-01,4,BNB-USD,668851195.5,90
2023-02-01,5,LTC-USD,599048580.0,90
2023-02-01,6,DOGE-USD,552856388.5,90
2023-02-01,7,SOL-USD,532219221.5,90
2023-02-01,8,ADA-USD,276286768.0,90
2023-02-01,9,LINK-USD,259141459.5,90
2023-02-01,10,TRX-USD,227390952.5,90
2023-02-01,11,ETC-USD,197308020.0,90
2023-02-01,12,DOT-USD,186143334.0,90
2023-02-01,13,BCH-USD,182830429.0,90
2023-02-01,14,SHIB-USD,179190764.5,90
2023-02-01,15,AVAX-USD,170674339.0,90
2023-02-01,16,CHZ-USD,144193114.0,90
2023-02-01,17,ATOM-USD,133515764.0,90
2023-02-01,18,SAND-USD,128976332.0,90
2023-02-01,19,FIL-USD,117950906.0,90
2023-02-01,20,EOS-USD,115676268.0,90
2023-02-01,21,LUNC-USD,108540786.0,90
2023-02-01,22,NEAR-USD,104411841.0,90
2023-02-01,23,WAVES-USD,86739000.0,90
2023-02-01,24,UNI7083-USD,83052879.0,90
2023-02-01,25,MANA-USD,81795429.5,90
2023-02-01,26,GALA-USD,77801679.5,90
2023-02-01,27,AXS-USD,75722347.0,90
2023-02-01,28,XMR-USD,75238418.5,90
2023-02-01,29,DASH-USD,72516794.0,90
2023-02-01,30,ALGO-USD,67647522.0,90
2023-02-01,31,AAVE-USD,67052400.5,90
2023-02-01,32,XLM-USD,57009966.5,90
2023-02-01,33,SUSHI-USD,56124922.0,90
2023-02-01,34,CRV-USD,55451310.0,90
2023-02-01,35,TWT-USD,52427883.5,90
2023-02-01,36,ZEC-USD,46151939.5,90
2023-02-01,37,BSV-USD,44995680.5,90
2023-02-01,38,VET-USD,36069872.0,90
2023-02-01,39,FLOW-USD,35218246.5,90
2023-02-01,40,QNT-USD,34259756.0,90
2023-02-01,41,CAKE-USD,31759225.5,90
2023-02-01,42,QTUM-USD,29751219.0,90
2023-02-01,43,RUNE-USD,29556433.0,90
2023-02-01,44,ZIL-USD,29496978.0,90
2023-02-01,45,SRM-USD,29415128.0,90
2023-02-01,46,LDO-USD,27676539.0,90
2023-02-01,47,LRC-USD,27375295.0,90
2023-02-01,48,NEO-USD,26859479.0,90
2023-02-01,49,SNX-USD,26364569.0,90
2023-02-01,50,KLAY-USD,26232196.5,90
2023-03-01,1,BTC-USD,20749905887.5,90
2023-03-01,2,ETH-USD,6508914937.5,90
2023-03-01,3,XRP-USD,865232630.0,90
2023-03-01,4,SOL-USD,561412974.5,90
2023-03-01,5,BNB-USD,555516537.0,90
2023-03-01,6,LTC-USD,544374949.5,90
2023-03-01,7,DOGE-USD,490610185.5,90
2023-03-01,8,ADA-USD,309476090.5,90
2023-03-01,9,LINK-USD,255175058.0,90
2023-03-01,10,SHIB-USD,249700921.5,90
2023-03-01,11,AVAX-USD,237905786.0,90
2023-03-01,12,DOT-USD,218617021.5,90
2023-03-01,13,TRX-USD,216681635.5,90
2023-03-01,14,BCH-USD,178392736.0,90
2023-03-01,15,SAND-USD,174762177.5,90
2023-03-01,16,ETC-USD,171772970.5,90
2023-03-01,17,GALA-USD,167821879.0,89
2023-03-01,18,FIL-USD,161897872.0,90
2023-03-01,19,ATOM-USD,148431777.5,90
2023-03-01,20,LDO-USD,121195130.0,90
2023-03-01,21,EOS-USD,116045608.5,90
2023-03-01,22,NEAR-USD,113471547.0,90
2023-03-01,23,MANA-USD,110969599.0,90
2023-03-01,24,CHZ-USD,108622395.5,90
2023-03-01,25,WAVES-USD,100950915.0,90
2023-03-01,26,MASK8536-USD,100935353.5,90
2023-03-01,27,LUNC-USD,98581175.0,90
2023-03-01,28,AXS-USD,93533260.5,90
2023-03-01,29,DASH-USD,89222865.0,90
2023-03-01,30,UNI7083-USD,85660651.0,90
2023-03-01,31,XMR-USD,78039671.0,90
2023-03-01,32,FET-USD,71061963.0,90
2023-03-01,33,ALGO-USD,66480520.5,90
2023-03-01,34,AAVE-USD,65478585.0,90
2023-03-01,35,CRV-USD,65158497.5,90
2023-03-01,36,SUSHI-USD,56521303.0,90
2023-03-01,37,XLM-USD,54854750.0,90
2023-03-01,38,ZEC-USD,52368227.0,90
2023-03-01,39,JASMY-USD,50338257.5,90
2023-03-01,40,FLOW-USD,48092563.5,90
2023-03-01,41,VET-USD,47254960.0,90
2023-03-01,42,ZIL-USD,46180813.0,90
2023-03-01,43,PBR-USD,46058207.0,90
2023-03-01,44,OCEAN-USD,41657086.0,90
2023-03-01,45,BSV-USD,39761216.5,90
2023-03-01,46,TWT-USD,39735420.5,90
2023-03-01,47,GRT6719-USD,39653986.5,90
2023-03-01,48,LRC-USD,39397525.0,90
2023-03-01,49,RUNE-USD,38301874.0,90
2023-03-01,50,CAKE-USD,37315343.5,90
2023-04-01,1,BTC-USD,25469220655.5,90
2023-04-01,2,ETH-USD,8222391033.0,90
2023-04-01,3,XRP-USD,1050301218.5,90
2023-04-01,4,SOL-USD,649001565.0,90
2023-04-01,5,LTC-USD,579847363.0,90
2023-04-01,6,BNB-USD,523030655.0,90
2023-04-01,7,DOGE-USD,449522674.5,90
2023-04-01,8,ADA-USD,366415744.5,90
2023-04-01,9,LINK-USD,309974679.0,90
2023-04-01,10,SHIB-USD,296849249.5,90
2023-04-01,11,AVAX-USD,257050078.5,90
2023-04-01,12,FIL-USD,256534768.5,90
2023-04-01,13,TRX-USD,253120160.0,90
2023-04-01,14,DOT-USD,249083690.5,90
2023-04-01,15,GALA-USD,221825731.0,89
2023-04-01,16,ETC-USD,209421054.0,90
2023-04-01,17,SAND-USD,197656272.5,90
2023-04-01,18,BCH-USD,196994115.5,90
2023-04-01,19,LDO-USD,187304234.0,90
2023-04-01,20,ATOM-USD,172876345.0,90
2023-04-01,21,CFX-USD,160828541.0,90
2023-04-01,22,EOS-USD,142365231.5,90
2023-04-01,23,NEAR-USD,134838128.0,90
2023-04-01,24,AGIX-USD,125996059.0,90
2023-04-01,25,MANA-USD,123788601.5,90
2023-04-01,26,MASK8536-USD,119000966.5,90
2023-04-01,27,DASH-USD,102533259.5,90
2023-04-01,28,UNI7083-USD,101280843.5,90
2023-04-01,29,LUNC-USD,94026326.5,90
2023-04-01,30,FET-USD,93174618.0,90
2023-04-01,31,AXS-USD,86730549.5,90
2023-04-01,32,CHZ-USD,86342281.5,90
2023-04-01,33,XMR-USD,85114821.5,90
2023-04-01,34,CRV-USD,84860717.0,90
2023-04-01,35,WAVES-USD,83845571.5,90
2023-04-01,36,AAVE-USD,78490503.0,90
2023-04-01,37,RENDER-USD,77878427.0,89
2023-04-01,38,ALGO-USD,77538547.5,90
2023-04-01,39,XLM-USD,70600594.5,90
2023-04-01,40,GRT6719-USD,63552559.0,90
2023-04-01,41,SNX-USD,59307324.5,90
2023-04-01,42,FLOW-USD,58567660.0,90
2023-04-01,43,SUSHI-USD,58429311.0,90
2023-04-01,44,ANKR-USD,56452199.0,90
2023-04-01,45,ZEC-USD,56219788.5,90
2023-04-01,46,VET-USD,55853099.0,90
2023-04-01,47,JASMY-USD,55850103.5,90
2023-04-01,48,LRC-USD,54582836.5,90
2023-04-01,49,MINA-USD,52987796.5,90
2023-04-01,50,ACH-USD,52419653.0,90
2023-05-01,1,BTC-USD,22485962817.5,90
2023-05-01,2,ETH-USD,8699431839.5,90
2023-05-01,3,XRP-USD,1073253690.0,90
2023-05-01,4,BNB-USD,577516387.5,90
2023-05-01,5,LTC-USD,571129431.5,90
2023-05-01,6,SOL-USD,522362629.5,90
2023-05-01,7,DOGE-USD,474821603.5,90
2023-05-01,8,ADA-USD,362469257.5,90
2023-05-01,9,LINK-USD,296609810.0,90
2023-05-01,10,SHIB-USD,262070431.5,90
2023-05-01,11,CFX-USD,251136151.5,90
2023-05-01,12,FIL-USD,234482721.0,90
2023-05-01,13,TRX-USD,234136799.5,90
2023-05-01,14,DOT-USD,226232260.5,90
2023-05-01,15,AVAX-USD,225841784.5,90
2023-05-01,16,BCH-USD,178293073.0,90
2023-05-01,17,ETC-USD,169233320.0,90
2023-05-01,18,GALA-USD,159071057.0,89
2023-05-01,19,LDO-USD,156938697.0,90
2023-05-01,20,ATOM-USD,151419642.5,90
2023-05-01,21,EOS-USD,146928783.0,90
2023-05-01,22,SAND-USD,146231609.0,90
2023-05-01,23,STX4847-USD,131111514.0,90
2023-05-01,24,MASK8536-USD,126501442.5,90
2023-05-01,25,AGIX-USD,119955935.5,90
2023-05-01,26,NEAR-USD,107443303.5,90
2023-05-01,27,MANA-USD,102339232.5,90
2023-05-01,28,DASH-USD,101167411.0,90
2023-05-01,29,RENDER-USD,95710308.5,90
2023-05-01,30,UNI7083-USD,90351736.0,90
2023-05-01,31,XMR-USD,81578742.5,90
2023-05-01,32,FET-USD,80990963.5,90
2023-05-01,33,CHZ-USD,75700481.5,90
2023-05-01,34,LUNC-USD,70342670.0,90
2023-05-01,35,GRT6719-USD,70116980.5,90
2023-05-01,36,ALGO-USD,69705892.0,90
2023-05-01,37,INJ-USD,69679294.5,90
2023-05-01,38,CRV-USD,69047096.0,90
2023-05-01,39,AAVE-USD,67163552.5,90
2023-05-01,40,XLM-USD,65167659.5,90
2023-05-01,41,AXS-USD,63851245.5,90
2023-05-01,42,WAVES-USD,63676276.5,90
2023-05-01,43,SNX-USD,61568971.5,90
2023-05-01,44,ACH-USD,59667238.0,90
2023-05-01,45,JASMY-USD,57769678.0,90
2023-05-01,46,NEO-USD,57414233.0,90
2023-05-01,47,ANKR-USD,56093857.5,90
2023-05-01,48,LRC-USD,53027456.0,90
2023-05-01,49,VET-USD,52174440.5,90
2023-05-01,50,MINA-USD,49874933.5,90
2023-06-01,1,BTC-USD,17516092944.0,90
2023-06-01,2,ETH-USD,8354979402.0,90
2023-06-01,3,XRP-USD,1075667810.0,90
2023-06-01,4,LTC-USD,549107279.5,90
2023-06-01,5,BNB-USD,527164897.5,90
2023-06-01,6,DOGE-USD,368735772.5,90
2023-06-01,7,SOL-USD,367632384.5,90
2023-06-01,8,ADA-USD,272595017.5,90
2023-06-01,9,CFX-USD,218854364.5,90
2023-06-01,10,TRX-USD,215913335.0,90
2023-06-01,11,LINK-USD,203384607.5,90
2023-06-01,12,FIL-USD,179602187.0,90
2023-06-01,13,AVAX-USD,160884228.5,90
2023-06-01,14,SHIB-USD,155194984.0,90
2023-06-01,15,DOT-USD,154580942.0,90
2023-06-01,16,GALA-USD,128667322.0,90
2023-06-01,17,ETC-USD,128470248.5,90
2023-06-01,18,EOS-USD,122611591.0,90
2023-06-01,19,BCH-USD,115511244.5,90
2023-06-01,20,ATOM-USD,115404091.5,90
2023-06-01,21,RENDER-USD,114109839.5,90
2023-06-01,22,MASK8536-USD,111089972.5,90
2023-06-01,23,SAND-USD,102667715.5,90
2023-06-01,24,STX4847-USD,92945598.0,90
2023-06-01,25,DASH-USD,79343134.5,90
2023-06-01,26,LDO-USD,77297750.5,90
2023-06-01,27,INJ-USD,70883582.0,90
2023-06-01,28,XMR-USD,69749362.0,90
2023-06-01,29,MANA-USD,69231026.5,90
2023-06-01,30,NEAR-USD,67376384.0,90
2023-06-01,31,UNI7083-USD,66448545.5,90
2023-06-01,32,AGIX-USD,65233798.5,90
2023-06-01,33,JASMY-USD,51805844.0,90
2023-06-01,34,FET-USD,51748263.0,90
2023-06-01,35,CHZ-USD,51258022.5,90
2023-06-01,36,XLM-USD,51130379.5,90
2023-06-01,37,AAVE-USD,50707111.5,90
2023-06-01,38,LUNC-USD,49426961.0,90
2023-06-01,39,ALGO-USD,48006042.5,90
2023-06-01,40,ACH-USD,47934099.5,90
2023-06-01,41,NEO-USD,47631536.0,90
2023-06-01,42,CRV-USD,46505507.5,90
2023-06-01,43,WAVES-USD,46368838.5,90
2023-06-01,44,AXS-USD,43845973.0,90
2023-06-01,45,VET-USD,43625793.5,90
2023-06-01,46,GRT6719-USD,43226450.5,90
2023-06-01,47,CAKE-USD,40707991.0,90
2023-06-01,48,ANKR-USD,39645967.5,90
2023-06-01,49,QTUM-USD,38793430.0,90
2023-06-01,50,SNX-USD,38380701.0,90
2023-07-01,1,BTC-USD,15160657954.5,90
2023-07-01,2,ETH-USD,7118456217.5,90
2023-07-01,3,XRP-USD,1034702325.0,90
2023-07-01,4,BNB-USD,506083397.5,90
2023-07-01,5,LTC-USD,494398463.5,90
2023-07-01,6,SOL-USD,310900928.0,90
2023-07-01,7,DOGE-USD,275852034.0,90
2023-07-01,8,ADA-USD,236931551.5,90
2023-07-01,9,TRX-USD,187778539.5,90
2023-07-01,10,LINK-USD,169418388.5,90
2023-07-01,11,CFX-USD,136713960.0,90
2023-07-01,12,AVAX-USD,134019939.5,90
2023-07-01,13,FIL-USD,132290453.5,90
2023-07-01,14,RENDER-USD,123056441.5,90
2023-07-01,15,DOT-USD,120853125.5,90
2023-07-01,16,SHIB-USD,113996020.5,90
2023-07-01,17,EOS-USD,105421609.0,90
2023-07-01,18,ETC-USD,101210491.5,90
2023-07-01,19,BCH-USD,96695277.5,90
2023-07-01,20,MASK8536-USD,82629332.0,90
2023-07-01,21,ATOM-USD,82256140.5,90
2023-07-01,22,GALA-USD,81132876.0,90
2023-07-01,23,SAND-USD,79802547.0,90
2023-07-01,24,INJ-USD,65489506.5,90
2023-07-01,25,STX4847-USD,65297860.5,90
2023-07-01,26,XMR-USD,65209894.0,90
2023-07-01,27,DASH-USD,58232723.5,90
2023-07-01,28,MANA-USD,56671170.0,90
2023-07-01,29,LDO-USD,56419770.5,90
2023-07-01,30,NEAR-USD,55809364.5,90
2023-07-01,31,UNI7083-USD,51690099.5,90
2023-07-01,32,XLM-USD,43782369.5,90
2023-07-01,33,LUNC-USD,43737098.0,90
2023-07-01,34,JASMY-USD,42464932.5,90
2023-07-01,35,AGIX-USD,41706958.5,90
2023-07-01,36,CRV-USD,40547133.5,90
2023-07-01,37,NEO-USD,40349647.0,90
2023-07-01,38,CHZ-USD,39501625.0,90
2023-07-01,39,AAVE-USD,39477481.5,90
2023-07-01,40,AXS-USD,38274216.5,90
2023-07-01,41,WAVES-USD,38214017.0,90
2023-07-01,42,LINA7102-USD,38161763.5,90
2023-07-01,43,FET-USD,37584170.0,90
2023-07-01,44,ALGO-USD,37518889.0,90
2023-07-01,45,VET-USD,36039743.5,90
2023-07-01,46,SXP-USD,35932419.0,90
2023-07-01,47,CAKE-USD,33804744.5,90
2023-07-01,48,ARPA-USD,32414600.0,90
2023-07-01,49,GRT6719-USD,31839142.5,90
2023-07-01,50,BSV-USD,31656968.5,90
2023-08-01,1,BTC-USD,13441162405.0,90
2023-08-01,2,ETH-USD,6065917048.5,90
2023-08-01,3,XRP-USD,1052544755.5,90
2023-08-01,4,LTC-USD,488823107.0,90
2023-08-01,5,BNB-USD,453703840.5,90
2023-08-01,6,SOL-USD,345984062.0,90
2023-08-01,7,DOGE-USD,266192024.0,90
2023-08-01,8,ADA-USD,208304135.0,90
2023-08-01,9,TRX-USD,178977410.0,90
2023-08-01,10,LINK-USD,160815115.5,90
2023-08-01,11,BCH-USD,133626846.0,90
2023-08-01,12,AVAX-USD,130827757.5,90
2023-08-01,13,DOT-USD,111014330.0,90
2023-08-01,14,FIL-USD,108589126.0,90
2023-08-01,15,EOS-USD,105421609.0,90
2023-08-01,16,SHIB-USD,103696937.0,90
2023-08-01,17,ETC-USD,102513842.0,90
2023-08-01,18,RENDER-USD,81818567.0,90
2023-08-01,19,CFX-USD,79144339.0,90
2023-08-01,20,ATOM-USD,72092353.5,90
2023-08-01,21,MASK8536-USD,71787646.0,90
2023-08-01,22,SAND-USD,63904801.5,90
2023-08-01,23,XMR-USD,62586570.5,90
2023-08-01,24,GALA-USD,59591719.0,90
2023-08-01,25,UNI7083-USD,55900337.5,90
2023-08-01,26,INJ-USD,51322292.0,90
2023-08-01,27,DASH-USD,50768411.0,90
2023-08-01,28,NEAR-USD,49567579.0,90
2023-08-01,29,WAVES-USD,48255251.0,90
2023-08-01,30,LDO-USD,46434474.5,90
2023-08-01,31,XLM-USD,46103420.5,90
2023-08-01,32,STX4847-USD,45668008.5,90
2023-08-01,33,AAVE-USD,45497130.0,90
2023-08-01,34,MANA-USD,44070835.5,90
2023-08-01,35,AXS-USD,37996942.0,90
2023-08-01,36,NEO-USD,37695323.0,90
2023-08-01,37,ALGO-USD,36597150.0,90
2023-08-01,38,BSV-USD,35671280.5,90
2023-08-01,39,KAVA-USD,33765486.5,90
2023-08-01,40,LUNC-USD,33712247.0,90
2023-08-01,41,CRV-USD,33514497.5,90
2023-08-01,42,FET-USD,33045413.5,90
2023-08-01,43,VET-USD,33032623.0,90
2023-08-01,44,AGIX-USD,31826580.5,90
2023-08-01,45,ARPA-USD,31313258.0,90
2023-08-01,46,GRT6719-USD,29611092.5,90
2023-08-01,47,QTUM-USD,29414764.5,90
2023-08-01,48,CHZ-USD,28219440.5,90
2023-08-01,49,LINA7102-USD,26332954.0,90
2023-08-01,50,SNX-USD,25334537.5,90
2023-09-01,1,BTC-USD,12849259122.5,90
2023-09-01,2,ETH-USD,5680326194.0,90
2023-09-01,3,XRP-USD,1156855724.5,90
2023-09-01,4,BNB-USD,453703840.5,90
2023-09-01,5,LTC-USD,443823075.5,90
2023-09-01,6,SOL-USD,365622962.0,90
2023-09-01,7,DOGE-USD,303535458.5,90
2023-09-01,8,BCH-USD,268878594.0,90
2023-09-01,9,ADA-USD,212097914.5,90
2023-09-01,10,LINK-USD,188501283.0,90
2023-09-01,11,TRX-USD,173987432.5,90
2023-09-01,12,SHIB-USD,126674230.0,90
2023-09-01,13,AVAX-USD,122057159.5,90
2023-09-01,14,ETC-USD,112493719.5,90
2023-09-01,15,DOT-USD,109885080.5,90
2023-09-01,16,EOS-USD,105441954.0,90
2023-09-01,17,FIL-USD,103594642.5,90
2023-09-01,18,XLM-USD,90023620.5,90
2023-09-01,19,UNI7083-USD,77350337.0,90
2023-09-01,20,XMR-USD,75732020.5,90
2023-09-01,21,ATOM-USD,74622540.5,90
2023-09-01,22,AAVE-USD,69047915.0,90
2023-09-01,23,MKR-USD,63271027.0,90
2023-09-01,24,COMP5692-USD,62208207.0,90
2023-09-01,25,SAND-USD,62070636.0,90
2023-09-01,26,MASK8536-USD,53559886.0,90
2023-09-01,27,GALA-USD,53298496.0,90
2023-09-01,28,WAVES-USD,51199418.0,90
2023-09-01,29,LDO-USD,50524237.0,90
2023-09-01,30,NEAR-USD,49119757.5,90
2023-09-01,31,DYDX-USD,44608766.5,90
2023-09-01,32,MANA-USD,44552180.0,90
2023-09-01,33,DASH-USD,43723059.0,90
2023-09-01,34,AXS-USD,40916913.0,90
2023-09-01,35,STX4847-USD,40433412.5,90
2023-09-01,36,CRV-USD,40396742.0,90
2023-09-01,37,CFX-USD,40294141.0,90
2023-09-01,38,INJ-USD,38472340.5,90
2023-09-01,39,HBAR-USD,35328084.0,90
2023-09-01,40,ALGO-USD,35297432.0,90
2023-09-01,41,BSV-USD,34873595.0,90
2023-09-01,42,GRT6719-USD,34386776.0,90
2023-09-01,43,RENDER-USD,32323211.0,90
2023-09-01,44,SNX-USD,31771339.0,90
2023-09-01,45,VET-USD,31210383.5,90
2023-09-01,46,NEO-USD,29519074.5,90
2023-09-01,47,QTUM-USD,28681184.5,90
2023-09-01,48,FLOW-USD,28410332.0,90
2023-09-01,49,LUNC-USD,27960580.0,90
2023-09-01,50,FET-USD,27859330.0,90
2023-10-01,1,BTC-USD,12140220982.0,90
2023-10-01,2,ETH-USD,4888228626.0,90
2023-10-01,3,XRP-USD,1017001796.5,90
2023-10-01,4,BNB-USD,417642790.0,90
2023-10-01,5,LTC-USD,349392340.5,90
2023-10-01,6,SOL-USD,344437603.5,90
2023-10-01,7,DOGE-USD,268429434.5,90
2023-10-01,8,BCH-USD,224977686.5,90
2023-10-01,9,LINK-USD,188746549.5,90
2023-10-01,10,ADA-USD,174562021.5,90
2023-10-01,11,TRX-USD,167323060.0,90
2023-10-01,12,SHIB-USD,111689997.0,90
2023-10-01,13,AVAX-USD,109064112.5,90
2023-10-01,14,XLM-USD,102306667.0,90
2023-10-01,15,ETC-USD,101221368.0,90
2023-10-01,16,DOT-USD,97970306.0,90
2023-10-01,17,EOS-USD,87818191.0,90
2023-10-01,18,FIL-USD,86270913.5,90
2023-10-01,19,MKR-USD,75721529.5,90
2023-10-01,20,UNI7083-USD,74836579.5,90
2023-10-01,21,ATOM-USD,71081592.0,90
2023-10-01,22,AAVE-USD,69973479.0,90
2023-10-01,23,XMR-USD,66978400.5,90
2023-10-01,24,COMP5692-USD,54906226.5,90
2023-10-01,25,SAND-USD,49164666.0,90
2023-10-01,26,LDO-USD,46376534.5,90
2023-10-01,27,GALA-USD,45583488.0,87
2023-10-01,28,NEAR-USD,44313295.5,90
2023-10-01,29,DYDX-USD,42397236.5,90
2023-10-01,30,MASK8536-USD,41346674.0,90
2023-10-01,31,HBAR-USD,39408327.0,90
2023-10-01,32,WAVES-USD,39220421.5,90
2023-10-01,33,MANA-USD,37829323.0,90
2023-10-01,34,DASH-USD,36772871.0,90
2023-10-01,35,RUNE-USD,36517687.0,90
2023-10-01,36,CRV-USD,33696613.5,90
2023-10-01,37,ZEC-USD,33583198.5,90
2023-10-01,38,AXS-USD,33310605.5,90
2023-10-01,39,SNX-USD,33016840.0,90
2023-10-01,40,BSV-USD,30840384.0,90
2023-10-01,41,STMX-USD,28651322.0,90
2023-10-01,42,GRT6719-USD,27999719.0,90
2023-10-01,43,VET-USD,27925658.5,90
2023-10-01,44,INJ-USD,27869193.5,90
2023-10-01,45,ALGO-USD,27648596.5,90
2023-10-01,46,TON11419-USD,27524930.0,90
